pool_id,pool_name.name,pool_name.ticker,pool_name.description,active_stake,live_stake,pledged,live_pledge,blocks.epoch,delegators,epochs.0.no,epochs.0.data.epoch_stake,epochs.0.data.delegators,epochs.0.data.block.minted,epochs.0.data.reward.member_lovelace,epochs.0.data.reward.leader_lovelace,pool_update.active.margin,pool_update.active.fixed_cost,pool_update.active.pledge,saturation,f_reward_ada_a0_0.3,f_reward_ada_a0_0.303,f_reward_ada_a0_0.33
pool1ksrg8a964464las0ymw88slrwxkychjz9lh09lqltu5m7nw3pq0,Queen Ada,QUEEN,"Independent Cardano stake pool operated by Phil since the ITN era. QUEEN is committed to running only one public pool, with a focus on reliability, decentralization, and clear communication.",53894723113098,,11234841543,,59,1626,644,53894723113098,1626,59,16954291445,421398963,0.0069,300000000,10000000000,,16007.1481924953,15970.3006108351,15646.1527120195
pool1kterawv22xya864tqjy9pq2ftmuptlggywtqt3p7adexg7qyl6u,INDIE,INDIE,Indie Pool,207263261787,,22041412323,,0,20,644,207263261787,20,0,0,0,0.01,340000000,10000000000,,61.5608037783,61.4191142941,60.1726729666
pool1ktg9hvae8kluwnr29khma3mxd7ffjj9k5l0yjdqlmazjclv4j3d,,,,2618354,,2618354,,0,0,644,2618354,0,0,0,0,0.075,340000000,500000000,,0.0007776375,0.0007758471,0.0007600968
pool1ktqaf79utweyenk6e7289ta5p5993g32emn8355rxmp0kgh2r0m,Upbit Staking,UPBIT,Cardano Stake Pool for Upbit Staking,29565516907554,,29347207419735,,27,1,644,29565516907554,1,27,0,7960384436,1,340000000,200000000000,,9165.6293753349,9148.3660081861,8996.5002971778
pool1kv53mzjwqjp4aw48rczj8vm6hejwfnfwa634czyx5tw5qq3tata,Grc1Pool,GRC1,"The 1st Greek Pool, with 10 Relays presence around the globe: GR, DE, UK, US, JP, MY, ID, IN, NL, FI. 1% margin, the minimum fixed cost, permanent.",871324496134,,48246639551,,0,50,644,871324496134,50,0,0,0,0.01,170000000,46000000000,,258.8245095601,258.2290530345,252.9908264558
pool1kvd03hq8kp0hnxq9lq598a5amrvauj9m386rwx7ydawvjdskwnh,STAKE for CAKE,CAKE,CAKE pool has been here since the ITN and will always be a part of the Cardano network. Here to stay!,2434656159576,,108382179123,,2,282,644,2434656159576,282,2,400769866,188435230,0,170000000,500000000,,723.3703916347,721.7078138524,707.0821296014
pool1kveecu8hx4dk8pe9rmv4q4tjwr9xmq30nacu2pafeljhypcn4wt,,,,295168564,,5930639,,0,2,644,295168564,2,0,0,0,0.025,340000000,10000000000,,0.0876635298,0.0874616952,0.0856861572
pool1kx0jm9ycs3t99tnwafw6w72jkdlzhj5ltxe2nrzkd9x2u5x343h,EMURGO 6,EMUR6,EMURGO Cardano pool,10880200917663,,1191095594,,5,833,644,10880200917663,833,5,1283327120,189685561,0.015,170000000,500000000,,3231.3779591672,3223.9382505864,3158.4911901388
pool1kxedw6c34730h344lz0s0z6848005qrs096l8l2whcwly3rcl27,,,,805254475,,2609445,,0,1,644,805254475,1,0,0,0,0.075,340000000,0,,0.2391563921,0.2386057634,0.2337618872
pool1kxfg47ms0mlszthp5j8uqpmqp6575j0nfusqne5sd7ggy3ntlsz,カルダノウェーブプール,WAVE,大波・Google グレード 安心 ADAステーキング,5081345635,,2465370514,,0,4,644,5081345635,4,0,0,0,0.01,340000000,2000000000,,1.5091406297,1.5056660897,1.4751005881
pool1kxfvv8e8u9crfgy3fp89hlchehutrjq9wv7hax7dxs3lsjuw9kc,,,,0,,0,,0,0,644,0,0,0,0,0,0,340000000,50000000000,,0.0000000000,0.0000000000,0.0000000000
pool1kxtzkv3ylyc48hgjqkwe93q2vkx67vgzag9tvqfalhwsjs43w9u,adapool.at,ADAAT,adapool.at,433703117971,,161481731881,,1,22,644,433703117971,22,1,77485283,217231651,0.005,170000000,160000000000,,128.8582566312,128.5620817738,125.9566337806
pool1kxzfswkhgcmyahh6lfjpy5uxh75qzsnlyprh3450av9jghsda89,,,,45354204,,12621038,,0,2,644,45354204,2,0,0,0,0.03,340000000,5000000,,0.0134699631,0.0134389501,0.0131661294
pool1kyn4xguhrd600j4y9kvksptzjk8k4hz5rdcrxx3qw3jksuwjnwz,,,,2342381143,,0,,0,2,644,2342381143,2,0,0,0,0,345000000,100000000,,0.6956752707,0.6940735650,0.6799833725
pool1kz0gh586tn9fh77fgc7em9tl6d82e3ly5quwsvvfevvszt64g8d,,,,2568212709,,57340775,,0,2,644,2568212709,2,0,0,0,0.02,340000000,5000000,,0.7627459786,0.7609898499,0.7455411983
pool1kzf7zw2y05e7lyd7ht0nluh39fzmurm2wuvshvut6l6twu0el44,キティ,キティ,Cardano Kitty,10549056753,,5824559377,,0,4,644,10549056753,4,0,0,0,0.01,340000000,4000000000,,3.1330466033,3.1258334578,3.0623794709
pool1l0erdjregched3dj828q93rfa2f4w4p62nr248xshj5huq6zuvp,Cardano Foundation - Private,CF3,Private Stake Pool by Cardano Foundation,76301553670411,,76301499726481,,69,4,644,76301553670411,4,69,0,26208388132,1,170000000,76000000000000,,29246.1333654429,29244.4957564684,29230.0897226324
pool1l0m820vyqh5pp2yzpw973qzz23neqqd977u0uczh9fs9zqvg0je,WPBJ,WPBJ2,A Cardano staking pool operated by WavePool for BitPoint.,75718148308149,,63786708200356,,81,199,644,75718148308149,199,81,4237135233,24164325514,0.04,340000000,50000000000000,,27929.3713750230,27919.3568425961,27831.2590761336
pool1l0myzl403h70d26pvwmn5fszlwuyf4y9wltlc6unt706zlqx3zc,,,,0,,58684,,0,0,644,0,0,0,0,0,0.15,345000000,100000000,,0.0000000000,0.0000000000,0.0000000000
pool1l0pmgdsymmdntuyan4snj88q8nm9axemwefu5ymkuq2s6gr90cn,The Swimming Pool,SWIM2,"Welcome to SWIM2, an overflow pool of The Swimming Pool [SWIM], enjoy splashing around!",1409867117824,,177202179396,,1,263,644,1409867117824,263,1,0,294602080,0.015,340000000,0,,418.9748855274,418.0127575674,409.5489251379
pool1l2z734tugnn4tue9sw6e39nr6pcgv7wqynpra4maz4j92wzws8c,,,,0,,34004397,,0,0,644,0,0,0,0,0,0.009,340000000,1700000000,,0.0000000000,0.0000000000,0.0000000000
pool1l38lxca7tzp0trqedr97usd0zk89q2x74qrez5xcafxechcw452,,,,0,,0,,0,0,644,0,0,0,0,0,0,340000000,25000000000,,0.0000000000,0.0000000000,0.0000000000
pool1l3rf0h8s6fdw8g4vy8qg7fw3wwj8jdm3hg0wwwycnvj8xcl2ps8,WALL STREET Staking,WALL,The Pool for INVESTMENT PROFESSIONALS,3893026529,,2578114,,0,6,644,3893026529,6,0,0,0,0.012,340000000,1000000000000,,1.1562086367,1.1535466062,1.1301287438
pool1l3u6jww4npkx2e0utcsmkhwjjgnp43w62exrqwzm8wudg0457e5,Token Dynamics (ACE),ACE,Token Dynamics ACE Pool,9157678697,,6423846429,,0,4,644,9157678697,4,0,0,0,0.01,340000000,0,,2.7198031175,2.7135413010,2.6584561483
pool1l3wdq3cec23jadkt2cx384vtgd75ncau33smrptwj87n2wedc0d,Diamond,PIVT,"This Pool is a private pool,　　このPoolはプライベートプールですご委任の際は再確認をお願いいたします",4959252635322,,19543600785,,4,11,644,4959252635322,11,4,0,1178412881,1,340000000,1000000000,,1472.9832073233,1469.5929487370,1439.7688694433
pool1l40jtd7he9dv272md7jxp9yctj5glc598r6d3f5xv93qkx3e5z5,,,,2317175115,,0,,0,16,644,2317175115,16,0,0,0,0.02,340000000,1000000000,,0.6881904676,0.6866060073,0.6726675223
pool1l4synes9s3swlf5r5rsfpede3582r4km2wd94xctceyaudv9zx3,Stayk Pool,STAYK,A Stakepool in the Cardano Network dedicated to help express the importance of a healthy decentralized and distributed ecosystem,193279644403,,24456601601,,0,76,644,193279644403,76,0,0,0,0.01,170000000,3000000000,,57.4077955823,57.2756684304,56.1133468684
pool1l54esv8h5xjry9ms3jq4mnf49vwt3yuxl5fdudp7jpdx2swuaah,,,,19453176,,19453176,,0,1,644,19453176,1,0,0,0,0.01,340000000,4700000000,,0.0057774921,0.0057641901,0.0056471727
pool1l54qvzlg2jfalkcram9kxsa8vcmgy0fz845q5gptjq8k20kzg2r,RADAR Stake Pool,RADAR,"A low-fee, reliable return, bare-metal stake pool dedicated to true decentralization",1978611386375,,140071382293,,0,114,644,1978611386375,114,0,0,0,0.01,340000000,100000000000,,587.9338242713,586.5831362446,574.7011438289
pool1l5a4689wchd3vrdzck70ysdcn5d390um6ge4x4rzx79vzmgwvf0,,,,0,,0,,0,0,644,0,0,0,0,0,0.035,400000000,5000000000,,0.0000000000,0.0000000000,0.0000000000
pool1l5jfc3zv4nue29uqh32fvz9khstd24azmxjltus3s90ckzw37p8,Poolaris,PLRS,The Anti Poaching and Wildlife Conservation Pool,58273114,,55308833,,0,1,644,58273114,1,0,0,0,0.01,340000000,50000000,,0.0173068119,0.0172669650,0.0169164327
pool1l5ktcfhhsx66ms6ugguusytr0nnsy49t2684avev6dak55jc00t,,,,429978956,,0,,0,2,644,429978956,2,0,0,0,0.6,200000000,5000000000,,0.1277015129,0.1274074956,0.1248210277
pool1l5kwfudnqrhw3k4lwzcppu36nun9puvvr7xnanuz8a2zx4jaek5,ADOPTion Stake Pool,ADOPT,ADOPT Stake Pool aims to power the adoption of  the Cardano network by giving rewards back to the working community,2152783119839,,9033775089,,2,220,644,2152783119839,220,2,237743660,351460939,0.042,340000000,250000000,,639.3876455251,637.9157548349,624.9675435004
pool1l5tmww2aqkhl3lfcrced6xpsd30pzx65p6v4e48v29g4jtlvf3d,,,,2621434,,2621434,,0,0,644,2621434,0,0,0,0,0.15,345000000,100000000,,0.0007785523,0.0007767597,0.0007609909
pool1l5wveuysr4uqlt9z8gheydtumhvcn5upu2fg0pu6z4y3gte9dph,,,,0,,4763998,,0,0,644,0,0,0,0,0,0,340000000,50000000,,0.0000000000,0.0000000000,0.0000000000
pool1l6946mnu54f6v0we4xzra8kwm68ch7fphhxvgytd0m4lzk3pats,StakeMachine,SMACH,Professional CARDANO stake pool,420094396,,376405598,,0,3,644,420094396,3,0,0,0,0.03,340000000,150000000,,0.1247658689,0.1244786108,0.1219516031
pool1l6aeyn35nkqkn9lqqlwqnpraakdzuukjrqprcrj3sctk6hhe32k,Oyster Pool | Midnight | Mithril | Rosen Bridge,OYSTR,Cardano Stake Pool Based in Wales | Midnight Validator | Big Pledge | Supporting Seabed Conservation | Low Fee | High Spec Green Energy VPS Servers | Rosen Bridge Operator | Earn $RSN on top of your normal $ADA staking rewards,24845572640775,,466066782525,,23,1364,644,24845572640775,1364,23,6354044665,422402315,0.02,170000000,400000000000,,7392.1440660668,7375.2556279226,7226.6881645490
pool1l6hkustv67tynh66w46mys94wsxhwddgp28k3r5twwlsv80uw0k,Swiss Staking,CASCH,Swiss Staking - Cardano Staking in Swiss quality,109493092365,,64428869009,,0,14,644,109493092365,14,0,0,0,0.025,340000000,50000000000,,32.5222222757,32.4473771480,31.7889651222
pool1l6vtae673eltsx86sk4xxr3fnn9tk8e99jkrdvcmjqlc6cca4nk,MUEN2 CharityPrivatePool,MUEN2,認定NPO法人や地方自治体・福祉施設や自然保護団体など社会貢献活動をしている方々のお役に立ちたいとの思いから作ったプールです,19081598432756,,4587066978,,16,6,644,19081598432756,6,16,437256,4713196217,0.9999,340000000,10000000,,5667.2360338226,5654.1889112997,5539.4134725645
pool1l7xwy6sswcpxcepf9m43sez4kwgrgxuw5ekhkavj3k2lv6njvec,Binance Node - 10,BNP,Binance Staking Pool,32089286639523,,26652234558,,32,8,644,32089286639523,8,32,8530235021,897031635,0.06,345000000,2000000,,9531.3335971857,9509.3986551910,9316.4371353882
pool1l8myd66tqjk75kh7uk9k8nyl20sd4qs33s4tzzn927ujyl7ahyk,Kurdopia Pool,KURD,The margin fee will be used to invest in the Kurdish community. Contributing to mass adoption. Twitter @Kurdopia,908969780217,,358818323133,,1,74,644,908969780217,74,1,69772033,224830566,0.03,170000000,500000000,,270.1878962388,269.5681020087,264.1157768265
pool1l8pvaam6f2wj2ank46uywp32wwapqga8e8utve3mgzzuxksc3tq,COR Stake Pool,COR,"COR Operations. Run by Industry Titans. Secure Geodistributed Architecture with 24/7 threat monitoring. Military grade security. High Rewards! Together, funding CORe issues in Clean Water, Clean Food, & Clean Energy.",449364485073,,72852944756,,0,9,644,449364485073,9,0,0,0,0.025,340000000,70000000000,,133.4904732686,133.1834424537,130.4824946829
pool1l92vxagssugcsu4wyhvnjd0t6dlqjjfrxkt8v4qaucgmq8t3j3s,Figment 19,FGMTI,Cardano Pool by Figment,69999065641240,,9820727,,65,3,644,69999065641240,3,65,17081219332,2067915923,0.1,170000000,2,,20789.3591076968,20741.4941291453,20320.4262727148
pool1l93nkg4n5jzdsd7k33g8vsavq4ne6ka82eddt9ysnu35vy6883j,Ledger by Figment 6,LBF6,Cardano Pool,10106658956,,9820727,,0,4,644,10106658956,4,0,0,0,0.06,170000000,2,,3.0016252429,2.9947143647,2.9339194215
pool1la0t0gsskwejyfca5lchw5aqd5g8hknxdu6tuyqp0ttjxl6zt35,HUNNY pool🍯,HUNNY,カルダノ英語情報を日本語に翻訳するなど、役に立つ情報発信を心がけています。,631891132175,,5264852368,,0,55,644,631891132175,55,0,0,0,0,170000000,5000000000,,187.6721704957,187.2401158379,183.4393342619
pool1la6wjq8uaqctd05zw58dczxp6csf2z66wf726kdfyr9l7hnr6jp,,,,1763938,,1763938,,0,0,644,1763938,0,0,0,0,0,345000000,100000000,,0.0005238804,0.0005226742,0.0005120636
pool1lakvp73yzpuueyrhzr3sfyy0796gm53g95kapgnmsvv4k6apr5r,Montrasi Stake Pool,TRASI,Independent stakepool with dRep voting & analysis.,31119659249,,25565946903,,0,2,644,31119659249,2,0,0,0,0.015,170000000,25000000000,,9.2425403714,9.2212621704,9.0340779962
pool1lakxjm7v0q03xddynffn6m2wfm27pms3z9enztwvu7k0297tcr7,RingsOfStaking,ROS,Decentralized Staking. No cloud services used at all.,1294199433437,,27629133369,,3,13,644,1294199433437,13,3,698633493,185240084,0,170000000,20000000000,,384.4107300583,383.5260722071,375.7437437415
pool1larpvn53yyufaf8fh89nrrpgruqcq8mgxrtdxp5y87cqse3yfg2,JAPAN5,JP5,JAPAN5つ目のプール。東京発・安心ステーキングで、あなたの心に安らぎを。複数のステークプールと戦略的提携、災害時にも安心なクラウドサーバー、安心安全平穏なステーキングライフをお届けします。,8684648187501,,55008027821,,8,52,644,8684648187501,52,8,1904257929,453012233,0.05,340000000,50000000000,,2579.8412636192,2573.9069377259,2521.7027174617
pool1lc4yn2hew7nquk5gfc8k8cs6d7hee4a9hc2hauwj7dv759zzek0,,,,0,,0,,0,0,644,0,0,0,0,0,0.02,340000000,150000000000,,0.0000000000,0.0000000000,0.0000000000
pool1lcl9j8zzqtcd4g2gf5zgexcqmnmjtvje707hupngymjhq43yk3s,,,,183906480,,7448162,,0,3,644,183906480,3,0,0,0,0,340000000,10100000000,,0.0546192693,0.0544935150,0.0533872558
pool1ld9hkah2dkzh73pvh9tf6xr0x28us34msv3zcv2sase5vhvq962,KOPI 咖啡 Singapore,KOPI,Bare-metal Power + Fiber Speed = 24/7 Reliability | 新加坡 卡尔达诺 权益池 代号咖啡,15414088392124,,394844752860,,12,1362,644,15414088392124,1362,12,3074090898,459998863,0.008,340000000,1000000000,,4584.7550041944,4574.2675116965,4482.0091190455
pool1lelfqaufr7mmmdkaaqd8e78a762c6ddlrnkkaepkk70nyp7ku25,,,,0,,0,,0,0,644,0,0,0,0,0,0,340000000,42000000,,0.0000000000,0.0000000000,0.0000000000
pool1lenhysfdw3w6a37mukd4xfvsfssgvzlrnhk6v882j2kns6uyxd6,,,,0,,0,,0,0,644,0,0,0,0,0,0.01,340000000,10000000000,,0.0000000000,0.0000000000,0.0000000000
pool1les50pm26wpf8gym7cda470xgfswukzhyykvhyfsfl4dcu2ezj4,Sagittarius Pool,SGTRS,Sagittarius pool operator,8183613177314,,6291222118,,14,9,644,8183613177314,9,14,3668087750,456357330,0.03,340000000,1000000000,,2430.5496655455,2424.9542086520,2375.7310164304
pool1lev7ygxcqd4aw5em7wf7y64au4hv04yl5cew27lkjmgngj46vqk,Tidy Lilac Kepler,TLK,,70036654425897,,0,,75,12,644,70036654425897,12,75,20667398255,1427757803,0.05,340000000,0,,20800.5219911423,20752.6313035188,20331.3372845752
pool1lfnlxfxxwvjadesxzm4c7grgs3elj70vfdnpjwjmg0ufsqnq52t,Hisa~i🌺Okinawa,HISAI,はいさ～い！安定したプール運営ができるよう努めていきたいと思います。,25398188857881,,493459874,,17,78,644,25398188857881,78,17,4651808012,356429255,0.0035,340000000,100000000,,7543.1443572009,7525.7773227963,7372.9996517184
pool1lfsslc99da8jhj5apzctsnfm76kjc6ndyc6hnynagcj8xexvjsr,Binance Node - 14,BNP,Binance Staking Pool,32142260190186,,42126053205,,28,12,644,32142260190186,12,28,7419883824,828974497,0.06,345000000,2000000,,9547.6389649406,9525.6721936146,9332.4306714232
pool1lfvzgsrghmugvpym868mh29288ez0nncz680mamzjygu2jpuwcd,#3 Nordic Pool,NORTH,"Your trusted stake pool operator, established at mainnet launch. Official SundaeSwap Scooper. Welcome to request support or just hang out with our great community at NORTH Telegram channel.",66777951197536,,11008519140,,68,2096,644,66777951197536,2096,68,19656777148,343242941,0,340000000,10000000000,,19833.5489058248,19787.8929855940,19386.2581986009
pool1lfxjjg2fmaea3dnvu6wpxylrtrzq0pkgjutjesuzwem4xymtqaj,Figment 18,FGMTH,Cardano Pool by Figment,561898684879,,9820727,,0,5,644,561898684879,5,0,0,0,0.1,170000000,2,,166.8809924115,166.4967691614,163.1167601198
pool1lfy5rdaps2m3n5ere4l55rw6q8jn4nwt3jf9yksj8q9h27kng2t,FENIX POOL,FENIX,Stake pool resiliente con redundancia geografica. Helsinki + Nuremberg.,12455201650210,,133579691837,,0,15,644,12455201650210,15,0,0,0,0.02,170000000,130358000000,,3701.0249458480,3692.5226881973,3617.7283915708
pool1lg4pepngyq03jdkskr3689pv4a4djra9q8nkzu6hwtzezwanhyn,Cardturions,CDTRN,A simple ADA staking pool for a common soldier in the harsh crypto world. Pull a chair and stay awhile.,10551383033,,10009611578,,0,5,644,10551383033,5,0,0,0,0,340000000,10000000000,,3.1337121140,3.1264971830,3.0630274891
pool1lg4y9djpazcpaag230mawgx4w43vmld7xcd7rq35lpjvkn333nj,CypherGrunts,GRUNT,Grinding Cyphers and Minting Blocks 24/7 365,12421419815,,111625680,,0,4,644,12421419815,4,0,0,0,0.1,340000000,100000000,,3.6890986404,3.6806049525,3.6058860435
pool1lgves5hhdt5h6jzy7sf57l6gq9x3csf5w05ymv5zq7a9jfwn7kk,AdaPies,AdaPi,Just having fun with pies,1036427591,,1001425841,,0,2,644,1036427591,2,0,0,0,0.005,340000000,1000000000,,0.3078136427,0.3071049394,0.3008704818
pool1lgzryt60tckrjspn7z0gxup6ms6srd2xmtl9y7wvt5fsxnd2qxh,,,,6971108217,,10000000,,0,102,644,6971108217,102,0,0,0,0.015,340000000,100000000,,2.0703829525,2.0656161468,2.0236825930
pool1lhvpgr8lhsf6h03v9zqxm74pa63rdxx4yuvkqfw4tv9fua8t37a,OSAKA-Pool,OSAKA,"大阪より実績のあるコンピュータエンジニアが集まり健全な運営をお約束します。We promise good operations by computer engineers in Osaka, Japan.",9114174027358,,2900751658,,12,96,644,9114174027358,96,12,3098394262,436844328,0.03,340000000,1000000000,,2706.8926437494,2700.6606536843,2645.8378839388
pool1lhwzsyhh7dmw9wuz7qxnml2z5ef5303lp7jxgss2qnat22sprgx,UNION,UNION,| Secure | Stable | Reliable pool | 安全な | 安定 | 信頼性のある ,1699164094,,9126538,,0,8,644,1699164094,8,0,0,0,0.01,340000000,50000000000,,0.5046429136,0.5034810344,0.4932599924
pool1lhz4gsk5ezdl5s4mv2kxgrkhzzhad6me2v0xmwuyt845vensdlc,TWO SecureStaking.io,SECUR,We always have a 0% pool on offer. Check other SECUR pools if needed on our website or find us on Telegram. A team of cybersecurity specialists operate high security community pools in the cloud.,44239078625301,,106376353759,,48,2120,644,44239078625301,2120,48,13517024412,620874538,0.03,170000000,100000000000,,13144.1789388759,13113.9699587369,12848.2217875888
pool1lj9t0saaxejj6drmxefgejwuy47lx4ewwruwvn3uttyuw6f5389,ADBV,ADBV,This pool is being retired.,501251536,,501251536,,0,1,644,501251536,1,0,0,0,0.08,340000000,7000000,,0.1488690984,0.1485263453,0.1455111488
pool1ljqjqskd4f4zekzddw204u5xtzhyz2cllq5v5dmn27zdwf9c70f,WPBJ,WPBJ3,A Cardano staking pool operated by WavePool for BitPoint.,75637906629269,,74906813267780,,84,47,644,75637906629269,47,84,292891698,27299401840,0.04,340000000,30000000000000,,28818.2385339971,28815.2834637995,28789.2877334899
pool1ljywsch33t7gaf02aeeqkqpuku0ngpwl9fm04t7u5sl5xyunmgp,AutoStake II,AUTO,Earn higher Yields with AutoStake.com,19791787237272,,6963148883,,16,934,644,19791787237272,934,16,4541921397,171713061,0,170000000,100000000,,5878.2161798930,5864.6838774156,5745.6403142689
pool1lk0hu3njxgra3emgfa73268el89qzytecff0fzz982avvjsw3l6,Mirabilia,IMPI,Southern Cross Cardano Stake Pool,47550955609,,7278721602,,0,20,644,47550955609,20,0,0,0,0.03,340000000,10000000000,,14.1227233423,14.0902108403,13.8041986045
pool1lkcd3w5g6s6v3hf6kwt55dqpalrmq9h9f3ec033nnzhvgjgl860,Cardanode: 0.00% Fee and 100% Rewards Guaranteed,FUND2,Maximize rewards with 0.00% fee and our 100% rewards guarantee. Our servers are monitored 24/7 with redundant connections and live backups. We're a dedicated team that's here to stay.,950974813854,,619769486305,,1,68,644,950974813854,68,1,0,294875513,0,495000000,500000000000,,282.6758932513,282.0274738303,276.3233330587
pool1lkpj6fa4l0sy39qfvyl4pcsnnd22y8np8j98vzwula2kuxgers4,JOY,JOY,JOY and HOPE Pool are witness of How Cardano change the world !!,6279235608842,,56977137544,,6,440,644,6279235608842,440,6,1397890974,367086146,0.01,340000000,50000000000,,1865.3080467820,1861.0174684792,1823.2732834091
pool1ll5mu4rgne203spelzdgrse0v7yk9rfzkp243rtt60rgu8mh3q8,Pool One Netherlands,WAN,"European based, Dutch stakepool that strive for 24/7 uptime. Join us with our Cardano adventure and have fun",59069597444,,10008598035,,0,4,644,59069597444,4,0,0,0,0.005,340000000,10000000000,,17.5439275276,17.5035403861,17.1482550062
pool1llknxwa7zzugc52mnv3lpxgh7az8wnqylrxxfqhzzm9e2eufug3,,,,229374109,,55924461,,0,4,644,229374109,4,0,0,0,0.2,340000000,50000000,,0.0681229282,0.0679660835,0.0665863219
pool1lll300yc7lf6v34agp6ctzxdwk6s96cu0lxq3kk0msgvzchq3f4,PHOENIX,PHNX,Unser Pool PHOENIX für das ADA Staking,0,,0,,0,0,644,0,0,0,0,0,0.02,340000000,100000000,,0.0000000000,0.0000000000,0.0000000000
pool1lllmq2jgcqrag5c77lpc5m34fsqn63leadyx9tzx842n66ly3ql,,,,267892624193,,122632260204,,0,36,644,267892624193,36,0,0,0,0,340000000,100000000000,,79.5832475340,79.4002215723,77.7901435637
pool1llwfa6erdh7k87j06y2z9999jcc84cnezwhg9e2sulrgwzrsug4,,,,4613866,,4613866,,0,0,644,4613866,0,0,0,0,0.15,345000000,100000000,,0.0013702942,0.0013671393,0.0013393853
pool1llwt52flj60vwd2tv3z4qzynu9p2njvsm95cf603zemlua4f955,,,,123042202,,107414793,,0,3,644,123042202,3,0,0,0,0.03,340000000,100000000,,0.0365428958,0.0364587602,0.0357186201
